model,strategy,threshold_type,minimum_score,minimum_gap,accepted_suggestions,abstained,coverage_percentage,accepted_accuracy,incorrect_accepted_suggestions
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.04,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.05,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.06,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.08,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.1,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.12,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.15,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.85,0.2,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.01,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.02,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.03,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.04,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.05,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.06,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.08,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.1,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.12,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.15,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,EXAMPLE_CENTROID,SCORE_AND_GAP,0.9,0.2,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.01,135,11,92.46575342465754,0.7185185185185186,38
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.02,124,22,84.93150684931507,0.75,31
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.03,119,27,81.5068493150685,0.7647058823529411,28
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.04,114,32,78.08219178082192,0.7894736842105263,24
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.05,109,37,74.65753424657534,0.7981651376146789,22
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.06,100,46,68.4931506849315,0.83,17
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.08,83,63,56.84931506849315,0.8433734939759037,13
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.1,64,82,43.83561643835616,0.84375,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.12,51,95,34.93150684931507,0.8823529411764706,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.15,40,106,27.397260273972602,0.925,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,GAP_ONLY,,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.01,133,13,91.0958904109589,0.7293233082706767,36
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.02,123,23,84.24657534246575,0.7560975609756098,30
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.03,118,28,80.82191780821918,0.7711864406779662,27
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.04,114,32,78.08219178082192,0.7894736842105263,24
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.05,109,37,74.65753424657534,0.7981651376146789,22
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.06,100,46,68.4931506849315,0.83,17
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.08,83,63,56.84931506849315,0.8433734939759037,13
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.1,64,82,43.83561643835616,0.84375,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.12,51,95,34.93150684931507,0.8823529411764706,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.15,40,106,27.397260273972602,0.925,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.01,129,17,88.35616438356165,0.7441860465116279,33
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.02,120,26,82.1917808219178,0.7666666666666667,28
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.03,116,30,79.45205479452055,0.7758620689655172,26
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.04,113,33,77.3972602739726,0.7964601769911505,23
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.05,108,38,73.97260273972603,0.8055555555555556,21
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.06,99,47,67.8082191780822,0.8383838383838383,16
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.08,83,63,56.84931506849315,0.8433734939759037,13
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.1,64,82,43.83561643835616,0.84375,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.12,51,95,34.93150684931507,0.8823529411764706,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.15,40,106,27.397260273972602,0.925,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.01,121,25,82.87671232876713,0.7603305785123967,29
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.02,115,31,78.76712328767124,0.782608695652174,25
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.03,113,33,77.3972602739726,0.7876106194690266,24
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.04,110,36,75.34246575342466,0.8090909090909091,21
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.05,105,41,71.91780821917808,0.819047619047619,19
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.06,97,49,66.43835616438356,0.845360824742268,15
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.08,83,63,56.84931506849315,0.8433734939759037,13
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.1,64,82,43.83561643835616,0.84375,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.12,51,95,34.93150684931507,0.8823529411764706,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.15,40,106,27.397260273972602,0.925,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.01,113,33,77.3972602739726,0.7522123893805309,28
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.02,107,39,73.28767123287672,0.7757009345794392,24
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.03,105,41,71.91780821917808,0.780952380952381,23
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.04,102,44,69.86301369863014,0.803921568627451,20
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.05,97,49,66.43835616438356,0.8144329896907216,18
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.06,91,55,62.32876712328767,0.8351648351648352,15
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.08,77,69,52.73972602739726,0.8311688311688312,13
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.1,61,85,41.78082191780822,0.8360655737704918,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.12,51,95,34.93150684931507,0.8823529411764706,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.15,40,106,27.397260273972602,0.925,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.01,95,51,65.06849315068493,0.7789473684210526,21
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.02,90,56,61.64383561643836,0.8111111111111111,17
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.03,88,58,60.273972602739725,0.8181818181818182,16
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.04,86,60,58.9041095890411,0.8372093023255814,14
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.05,82,64,56.16438356164384,0.8536585365853658,12
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.06,79,67,54.10958904109589,0.8734177215189873,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.08,67,79,45.89041095890411,0.8656716417910447,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.1,54,92,36.986301369863014,0.8703703703703703,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.12,49,97,33.56164383561644,0.8979591836734694,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.15,40,106,27.397260273972602,0.925,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.01,75,71,51.36986301369863,0.84,12
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.02,73,73,50.0,0.863013698630137,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.03,73,73,50.0,0.863013698630137,10
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.04,72,74,49.31506849315068,0.875,9
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.05,69,77,47.26027397260274,0.8840579710144928,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.06,67,79,45.89041095890411,0.8955223880597015,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.08,58,88,39.726027397260275,0.8793103448275862,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.1,46,100,31.506849315068493,0.8913043478260869,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.12,43,103,29.45205479452055,0.9069767441860465,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.15,36,110,24.65753424657534,0.9444444444444444,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.01,59,87,40.41095890410959,0.8813559322033898,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.02,58,88,39.726027397260275,0.896551724137931,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.03,58,88,39.726027397260275,0.896551724137931,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.04,57,89,39.04109589041096,0.9122807017543859,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.05,55,91,37.67123287671233,0.9272727272727272,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.06,53,93,36.3013698630137,0.9433962264150944,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.08,46,100,31.506849315068493,0.9347826086956522,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.1,36,110,24.65753424657534,0.9444444444444444,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.12,34,112,23.28767123287671,0.9411764705882353,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.15,31,115,21.232876712328768,0.967741935483871,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.2,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.01,34,112,23.28767123287671,0.9411764705882353,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.02,34,112,23.28767123287671,0.9411764705882353,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.03,34,112,23.28767123287671,0.9411764705882353,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.04,34,112,23.28767123287671,0.9411764705882353,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.05,33,113,22.602739726027398,0.9393939393939394,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.06,32,114,21.91780821917808,0.96875,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.08,29,117,19.863013698630137,0.9655172413793104,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.1,23,123,15.753424657534246,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.12,22,124,15.068493150684931,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.15,20,126,13.698630136986301,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.2,13,133,8.904109589041095,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.01,18,128,12.32876712328767,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.02,18,128,12.32876712328767,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.03,18,128,12.32876712328767,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.04,18,128,12.32876712328767,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.05,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.06,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.08,17,129,11.643835616438356,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.1,14,132,9.58904109589041,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.12,13,133,8.904109589041095,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.15,12,134,8.219178082191782,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.2,10,136,6.8493150684931505,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.01,12,134,8.219178082191782,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.02,12,134,8.219178082191782,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.03,12,134,8.219178082191782,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.04,12,134,8.219178082191782,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.05,11,135,7.534246575342466,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.06,11,135,7.534246575342466,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.08,11,135,7.534246575342466,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.1,9,137,6.164383561643835,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.12,8,138,5.47945205479452,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.15,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.2,6,140,4.109589041095891,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.01,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.02,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.03,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.04,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.05,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.06,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.08,7,139,4.794520547945205,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.1,6,140,4.109589041095891,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.12,6,140,4.109589041095891,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.15,5,141,3.4246575342465753,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.2,4,142,2.73972602739726,1.0,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.01,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.02,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.03,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.04,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.05,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.06,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.08,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.1,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.12,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.15,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.2,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.01,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.02,0,146,0.0,,0
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.03,0,146,0.0,,0
